순번,생성일,생성시분,링크ID,도로관리기관,통행속도,Unnamed: 0_x,Source_x,Target_x,LANES_x,ROAD_RANK_x,ROAD_NO_x,ROAD_NAME_x,ROAD_USE_x,MULTI_LINK_x,CONNECT_x,MAX_SPD_x,REST_VEH_x,REST_W_x,REST_H_x,C-ITS_x,LENGTH_x,UPDATEDATE_x,시간
26559065,20231106,415,4050008106,10078901.0,42.0,73010,4050004202,4050004203,1,106,1136,아연로,0,0,0,50,0,0,0,0,197.5420639,20230519,0.2822029484285714
26559066,20231106,415,4050008107,10078901.0,42.0,375529,4050004201,4050004202,1,106,1136,아봉로,0,0,0,50,0,0,0,0,283.3660381,20230519,0.4048086258571429
12239464,20231106,145,4050008108,10078901.0,34.0,506482,4050004200,4050004201,1,106,1136,아연로,0,0,0,50,0,0,0,0,97.63204964,20230519,0.17229185230588237
125441292,20231106,2225,4050008201,10078901.0,39.0,331845,4050003100,4050003101,1,106,1136,아연로,0,0,0,50,0,0,0,0,59.08717479,20230519,0.09090334583076923
18376431,20231106,250,4050008202,10078901.0,42.0,449211,4050003101,4050003102,1,106,1136,아연로,0,0,0,50,0,0,0,0,1431.003969,20230519,2.0442913842857147
92704951,20231106,1555,4050008203,10078901.0,39.0,383675,4050003102,4050004205,1,106,1136,아연로,0,0,0,50,0,0,0,0,450.4997785,20230519,0.6930765823076923
75656183,20231106,1315,4050008204,10078901.0,47.0,282147,4050004205,4050004204,1,106,1136,아연로,0,0,0,50,0,0,0,0,98.15586211,20230519,0.12530535588510638
35423620,20231106,535,4050008205,10078901.0,37.5,48535,4050004204,4050004203,1,106,1136,아연로,0,0,0,50,0,0,0,0,651.2125307,20230519,1.04194004912
132261555,20231106,2345,4050008206,10078901.0,40.0,249070,4050004203,4050004202,1,106,1136,아연로,0,0,0,50,0,0,0,0,192.2428463,20230519,0.28836426945
35423622,20231106,535,4050008207,10078901.0,37.5,457144,4050004202,4050004201,1,106,1136,아봉로,0,0,0,50,0,0,0,0,293.5202818,20230519,0.46963245088
32014179,20231106,510,4050008208,10078901.0,35.0,528843,4050004201,4050004200,2,106,1136,아연로,0,0,0,50,0,0,0,0,94.02426103,20230519,0.16118444748000002
15648898,20231106,215,4050008300,10078901.0,49.0,48536,4050004300,4050003800,3,106,1136,노형로,0,0,0,70,0,0,0,0,777.3905306,20230519,0.9519067721632652
11557589,20231106,135,4050008400,10078901.0,49.0,249041,4050003800,4050004300,3,106,1136,노형로,0,0,0,70,0,0,0,0,771.9204211,20230519,0.9452086788979591
132261560,20231106,2345,4050008500,10078901.0,36.0,237988,4050004000,4050004200,3,106,1131,중앙로,0,0,0,30,0,0,0,0,90.95122962,20230519,0.1515853827
5420635,20231106,35,4050008600,10078901.0,35.0,417394,4050004200,4050004000,3,106,1131,중앙로,0,0,0,30,0,0,0,0,92.61604799,20230519,0.15877036798285712
132943588,20231106,2350,4050008700,10078901.0,51.0,451091,4050004400,4050004100,3,106,1139,1100로,0,0,0,70,0,0,0,0,309.4515873,20230519,0.3640606909411765
75656193,20231106,1315,4050008800,10078901.0,46.3,328509,4050004100,4050004400,3,106,1139,1100로,0,0,0,70,0,0,0,0,309.4514863,20230519,0.40101704488120954
8148173,20231106,55,4050008900,10078901.0,49.0,166123,4050004500,4050004300,3,106,1136,노형로,0,0,0,50,0,0,0,0,469.7135856,20230519,0.5751594925714285
21785875,20231106,325,4050009000,10078901.0,51.0,107347,4050004300,4050004500,3,106,1136,노형로,0,0,0,50,0,0,0,0,472.9475264,20230519,0.5564088545882353
132943592,20231106,2350,4050009100,10078901.0,48.0,342730,4050004600,4050004400,3,106,1139,1100로,0,0,0,70,0,0,0,0,259.6648832,20230519,0.324581104
45651972,20231106,725,4050009200,10078901.0,51.0,331857,4050004400,4050004600,3,106,1139,1100로,0,0,0,70,0,0,0,0,259.3102914,20230519,0.3050709310588235
25195312,20231106,400,4050009301,10078901.0,44.0,392749,4050005800,4050005801,3,106,1131,중앙로,0,0,0,50,0,0,0,0,230.6560412,20230519,0.3145309652727273
27922863,20231106,435,4050009302,10078901.0,38.0,220942,4050005801,4050004200,3,106,1131,중앙로,0,0,0,50,0,0,0,0,665.9440277,20230519,1.0514905700526314
24513427,20231106,355,4050009401,10078901.0,34.0,249098,4050005801,4050005800,3,106,1131,중앙로,0,0,0,50,0,0,0,0,236.3553906,20230519,0.41709774811764705
15648911,20231106,215,4050009402,10078901.0,46.5,455606,4050004200,4050005801,3,106,1131,중앙로,0,0,0,50,0,0,0,0,667.3983542,20230519,0.8611591667096774
32696082,20231106,515,4050009500,10078901.0,30.0,249001,4050004700,4050004500,3,106,1136,노형로,0,0,0,50,0,0,0,0,78.89741385,20230519,0.1577948277
132261573,20231106,2345,4050009600,10078901.0,54.3,229079,4050004500,4050004700,3,106,1136,노형로,0,0,0,50,0,0,0,0,78.89299155,20230519,0.08717457629834253
125441316,20231106,2225,4050009700,10078901.0,43.8,249071,4050005000,4050004600,3,106,1139,1100로,0,0,0,70,0,0,0,0,100.5436962,20230519,0.1377310906849315
9511952,20231106,105,4050009800,10078901.0,37.0,249097,4050004600,4050005000,3,106,1139,1100로,0,0,0,70,0,0,0,0,101.0477397,20230519,0.1638611995135135
16330801,20231106,225,4050009900,10078901.0,42.0,11723,4050004900,4050004700,3,106,1136,노형로,0,0,0,50,0,0,0,0,118.690604,20230519,0.1695580057142857
21785887,20231106,325,4050010000,10078901.0,55.0,479164,4050004700,4050004900,3,106,1136,노형로,0,0,0,50,0,0,0,0,119.0541326,20230519,0.12987723556363637
51789014,20231106,845,4050010101,10078901.0,65.5,249099,4050003901,4050005600,3,105,97,번영로,0,0,0,70,0,0,0,0,2217.646033,20230519,2.031431480610687
128851450,20231106,2300,4050010201,10078901.0,69.4,509368,4050005600,4050003901,3,105,97,번영로,0,0,0,70,0,0,0,0,2208.574815,20230519,1.909430675792507
4738773,20231106,30,4050010300,10078901.0,24.0,249103,4050004800,4050005200,3,106,1136,신대로,0,0,0,50,0,0,0,0,200.5429312,20230519,0.501357328
18376463,20231106,250,4050010400,10078901.0,40.0,220943,4050005200,4050004800,3,106,1136,신대로,0,0,0,50,0,0,0,0,204.5945079,20230519,0.30689176185
115892977,20231106,2045,4050010501,10078901.0,46.5,411455,4050005100,4050004901,3,106,1136,노형로,0,0,0,50,0,0,0,0,21.65882905,20230519,0.027946876193548388
1329362,20231106,5,4050010502,10078901.0,43.0,44957,4050004901,4050004900,3,106,1136,노형로,0,0,0,60,0,0,0,0,123.8534914,20230519,0.1728188252093023
14967043,20231106,205,4050010601,10078901.0,45.5,185727,4050004900,4050004901,3,106,1136,노형로,0,0,0,50,0,0,0,0,123.9428702,20230519,0.1634411475164835
132943615,20231106,2350,4050010602,10078901.0,35.5,31636,4050004901,4050005100,3,106,1136,노형로,0,0,0,60,0,0,0,0,21.63465222,20230519,0.03656560938591549
126123357,20231106,2235,4050010701,10078901.0,40.0,525112,4050005400,4050005001,3,106,1139,1100로,0,0,0,70,0,0,0,0,126.7477559,20230519,0.19012163385
29286661,20231106,450,4050010702,10078901.0,40.0,224268,4050005001,4050005000,3,106,1139,1100로,0,0,0,70,0,0,0,0,74.15569136,20230519,0.11123353704000001
24513449,20231106,355,4050010801,10078901.0,41.0,331862,4050005001,4050005400,3,106,1139,1100로,0,0,0,70,0,0,0,0,129.9043984,20230519,0.19010399765853656
22467789,20231106,335,4050010802,10078901.0,43.5,161402,4050005000,4050005001,3,106,1139,1100로,0,0,0,70,0,0,0,0,71.59227602,20230519,0.09874796692413793
132261594,20231106,2345,4050010900,10078901.0,41.0,249104,4050005300,4050005100,3,106,1136,노형로,0,0,0,50,0,0,0,0,94.5935296,20230519,0.1384295555121951
6102552,20231106,40,4050011000,10078901.0,24.0,493537,4050005100,4050005300,3,106,1136,노형로,0,0,0,50,0,0,0,0,94.60029253,20230519,0.23650073132500002
21104020,20231106,315,4050011100,10078901.0,36.5,517860,4050005500,4050005300,3,106,1136,노형로,0,0,0,30,0,0,0,0,86.03708589,20230519,0.14143082612054794
22467793,20231106,335,4050011200,10078901.0,36.7,196621,4050005300,4050005500,3,106,1136,노형로,0,0,0,30,0,0,0,0,86.13743572,20230519,0.14082414559128065
1329374,20231106,5,4050011300,10078901.0,38.5,37070,4050005700,4050005500,3,106,1136,노형로,0,0,0,30,0,0,0,0,111.2333562,20230519,0.173350684987013
8148208,20231106,55,4050011400,10078901.0,33.3,340361,4050005500,4050005700,3,106,1136,노형로,0,0,0,30,0,0,0,0,109.4342436,20230519,0.1971788172972973
21104024,20231106,315,4050011500,10078901.0,39.0,249102,4050005200,4050006200,3,106,1136,신대로,0,0,0,30,0,0,0,0,234.788812,20230519,0.36121355692307694
27922895,20231106,435,4050011600,10078901.0,35.0,468317,4050006200,4050005200,3,106,1136,신대로,0,0,0,30,0,0,0,0,234.8130218,20230519,0.4025366088
120667170,20231106,2135,4050011701,10078901.0,51.0,110931,4050006000,4050005401,3,106,1139,1100로,0,0,0,70,0,0,0,0,64.85481667,20230519,0.07629978431764706
12239519,20231106,145,4050011702,10078901.0,37.5,331866,4050005401,4050005400,3,106,1139,1100로,0,0,0,70,0,0,0,0,111.9951977,20230519,0.17919231632000002
42242562,20231106,645,4050011801,10078901.0,47.0,114801,4050005400,4050005401,3,106,1139,1100로,0,0,0,70,0,0,0,0,112.0045144,20230519,0.1429844864680851
4738798,20231106,30,4050011802,10078901.0,40.5,311514,4050005401,4050006000,3,106,1139,1100로,0,0,0,70,0,0,0,0,64.6018276,20230519,0.09570641125925924
1329384,20231106,5,4050011900,10078901.0,34.0,331879,4050005900,4050005700,3,106,1136,노형로,0,0,0,50,0,0,0,0,78.52296083,20230519,0.1385699308764706
35423675,20231106,535,4050012000,10078901.0,37.7,249056,4050005700,4050005900,3,106,1136,노형로,0,0,0,50,0,0,0,0,78.40910714,20230519,0.12478902993103447
2011269,20231106,10,4050012100,10078901.0,43.7,209863,4050006100,4050005900,3,106,1136,노형로,0,0,0,50,0,0,0,0,45.75411166,20230519,0.06282029060869565
15648951,20231106,215,4050012200,10078901.0,56.5,463897,4050005900,4050006100,3,106,1136,노형로,0,0,0,50,0,0,0,0,45.74556223,20230519,0.04857935812035397
12239528,20231106,145,4050012301,10078901.0,59.0,249105,4050005600,4050005601,3,105,97,번영로,0,0,0,70,0,0,0,0,473.9009539,20230519,0.4819331734576271
14967069,20231106,205,4050012303,10078901.0,60.0,249101,4050005601,4050005602,3,105,97,번영로,0,0,0,70,0,0,0,0,159.876711,20230519,0.15987671099999998
11557645,20231106,135,4050012304,10078901.0,45.0,104575,4050005602,4050006700,3,105,97,번영로,0,0,0,70,0,0,0,0,57.77104296,20230519,0.07702805728
4738808,20231106,30,4050012402,10078901.0,60.0,518807,4050005601,4050005600,3,105,97,번영로,0,0,0,70,0,0,0,0,480.3354151,20230519,0.48033541509999994
119303135,20231106,2115,4050012403,10078901.0,58.0,41616,4050006700,4050005602,3,105,97,번영로,0,0,0,70,0,0,0,0,58.93995462,20230519,0.06097236684827586
132261619,20231106,2345,4050012404,10078901.0,67.0,249107,4050005602,4050005601,3,105,97,번영로,0,0,0,70,0,0,0,0,160.5409425,20230519,0.14376800820895522
5420694,20231106,35,4050012500,10078901.0,25.0,249109,4050006000,4050006300,3,106,1139,1100로,0,0,0,70,0,0,0,0,83.73411906,20230519,0.20096188574399998
106344748,20231106,1845,4050012600,10078901.0,45.5,220952,4050006300,4050006000,3,106,1139,1100로,0,0,0,70,0,0,0,0,84.25040626,20230519,0.11109943682637363
6102579,20231106,40,4050012700,10078901.0,44.7,48638,4050006300,4050006100,3,106,1136,노형로,0,0,0,50,0,0,0,0,147.0304813,20230519,0.19735635073825503
2011282,20231106,10,4050012800,10078901.0,42.0,220955,4050006100,4050006300,3,106,1136,노형로,0,0,0,60,0,0,0,0,147.0214608,20230519,0.2100306582857143
126123391,20231106,2235,4050012900,10078901.0,52.0,248645,4050006500,4050005800,3,106,1131,중앙로,0,0,0,50,0,0,0,0,307.5521832,20230519,0.35486790369230764
6102582,20231106,40,4050013000,10078901.0,42.0,72738,4050005800,4050006500,3,106,1131,중앙로,0,0,0,50,0,0,0,0,307.2843781,20230519,0.438977683
128851496,20231106,2300,4050013100,10078901.0,44.8,248643,4050006300,4050006400,3,106,1139,도령로,0,0,0,60,0,0,0,0,66.66287461,20230519,0.08928063563839286
132943653,20231106,2350,4050013200,10078901.0,44.3,248688,4050006400,4050006300,3,106,1139,도령로,0,0,0,60,0,0,0,0,66.60437322,20230519,0.09020908336794582
9512005,20231106,105,4050013300,10078901.0,44.0,248647,4050006200,4050006800,3,107,-,신대로,0,0,0,50,0,0,0,0,222.1566904,20230519,0.3029409414545455
9512006,20231106,105,4050013400,10078901.0,36.0,10474,4050006800,4050006200,3,107,-,신대로,0,0,0,50,0,0,0,0,222.173992,20230519,0.3702899866666666
132261630,20231106,2345,4050013500,10078901.0,47.0,135904,4050006600,4050006400,3,106,1139,도령로,0,0,0,50,0,0,0,0,150.6362679,20230519,0.1923016185957447
16330856,20231106,225,4050013600,10078901.0,47.3,248686,4050006400,4050006600,3,106,1139,도령로,0,0,0,50,0,0,0,0,151.6870406,20230519,0.1924148506553911
12239547,20231106,145,4050013700,10078901.0,51.3,248646,4050006900,4050006600,3,106,1139,도령로,0,0,0,50,0,0,0,0,119.8841749,20230519,0.1402154092397661
122031250,20231106,2150,4050013800,10078901.0,49.0,248685,4050006600,4050006900,3,106,1139,도령로,0,0,0,50,0,0,0,0,119.8976351,20230519,0.14681343073469386
6102592,20231106,40,4050013901,10078901.0,39.7,249355,4050007100,4050006501,3,106,1131,중앙로,0,0,0,50,0,0,0,0,164.1321835,20230519,0.24805871561712844
75656266,20231106,1315,4050013902,10078901.0,44.0,249000,4050006501,4050006500,3,106,1131,중앙로,0,0,0,60,0,0,0,0,64.7996304,20230519,0.08836313236363635
123395305,20231106,2200,4050014001,10078901.0,44.0,248683,4050006500,4050006501,3,106,1131,중앙로,0,0,0,50,0,0,0,0,64.79252759,20230519,0.08835344671363637
15648979,20231106,215,4050014002,10078901.0,37.0,248687,4050006501,4050007100,3,106,1131,중앙로,0,0,0,60,0,0,0,0,164.38365,20230519,0.26656808108108104
22467836,20231106,335,4050014101,10078901.0,37.4,248644,4050006800,4050007300,3,107,-,신대로,0,0,0,40,0,0,0,0,226.6701719,20230519,0.3636419870053476
15648981,20231106,215,4050014201,10078901.0,33.0,322482,4050007300,4050006800,3,107,-,신대로,0,0,0,40,0,0,0,0,226.7429895,20230519,0.4122599809090909
127487460,20231106,2250,4050014300,10078901.0,44.0,248691,4050007000,4050006900,3,106,1139,도령로,0,0,0,50,0,0,0,0,116.6481017,20230519,0.1590655932272727
130215565,20231106,2315,4050014400,10078901.0,27.0,72741,4050006900,4050007000,3,106,1139,도령로,0,0,0,50,0,0,0,0,116.3359956,20230519,0.2585244346666667
132943670,20231106,2350,4050014501,10078901.0,40.0,248689,4050006702,4050007400,3,105,97,번영로,0,0,0,50,0,0,0,0,292.029075,20230519,0.4380436124999999
19058411,20231106,255,4050014502,10078901.0,42.7,220989,4050006700,4050006702,3,105,97,번영로,0,0,0,70,0,0,0,0,195.4985,20230519,0.27470515222482433
128851516,20231106,2300,4050014601,10078901.0,47.5,248690,4050007400,4050006702,3,105,97,번영로,0,0,0,50,0,0,0,0,291.142487,20230519,0.36775893094736845
29968605,20231106,455,4050014602,10078901.0,55.0,248698,4050006702,4050006700,3,105,97,번영로,0,0,0,70,0,0,0,0,190.7958276,20230519,0.20814090283636363
2011308,20231106,10,4050014901,10078901.0,44.0,248700,4050007500,4050007001,3,106,1139,도령로,0,0,0,60,0,0,0,0,198.9188868,20230519,0.27125302745454544
41560717,20231106,635,4050014902,10078901.0,34.0,248708,4050007001,4050007000,3,106,1139,도령로,0,0,0,50,0,0,0,0,141.3383338,20230519,0.24942058905882347
122031269,20231106,2150,4050015001,10078901.0,42.5,248707,4050007000,4050007001,3,106,1139,도령로,0,0,0,50,0,0,0,0,141.1149201,20230519,0.19922106367058823
41560720,20231106,635,4050015002,10078901.0,46.5,248704,4050007001,4050007500,3,106,1139,도령로,0,0,0,60,0,0,0,0,198.0739563,20230519,0.25557929845161287
6102613,20231106,40,4050015104,10078901.0,48.0,41617,4050008000,4050007101,3,106,1131,중앙로,0,0,0,50,0,0,0,0,152.3600114,20230519,0.19045001424999997
25877288,20231106,405,4050015105,10078901.0,32.0,248701,4050007101,4050007100,3,106,1131,중앙로,0,0,0,50,0,0,0,0,217.0982329,20230519,0.40705918668749996
2693202,20231106,15,4050015204,10078901.0,42.0,301228,4050007100,4050007101,3,106,1131,중앙로,0,0,0,50,0,0,0,0,217.1384019,20230519,0.310197717
18376541,20231106,250,4050015205,10078901.0,39.3,321601,4050007101,4050008000,3,106,1131,중앙로,0,0,0,50,0,0,0,0,152.6190714,20230519,0.2330062158778626
12921462,20231106,150,4050015300,10078901.0,35.0,248709,4050007300,4050007600,3,107,-,신대로,0,0,0,40,0,0,0,0,117.2407631,20230519,0.2009841653142857
15649003,20231106,215,4050015400,10078901.0,35.7,248706,4050007600,4050007300,3,107,-,신대로,0,0,0,40,0,0,0,0,117.265086,20230519,0.19708417815126048
1329440,20231106,5,4050015500,10078901.0,38.0,282146,4050007400,4050007700,3,105,97,번영로,0,0,0,50,0,0,0,0,136.7970205,20230519,0.2159952955263158
128851535,20231106,2300,4050015600,10078901.0,34.0,458607,4050007700,4050007400,3,105,97,번영로,0,0,0,50,0,0,0,0,135.348605,20230519,0.23885047941176468
2011325,20231106,10,4050015700,10078901.0,43.0,501215,4050007800,4050007500,3,106,1139,도령로,0,0,0,50,0,0,0,0,145.2048114,20230519,0.20261136474418606
11557697,20231106,135,4050015800,10078901.0,48.5,71193,4050007500,4050007800,3,106,1139,도령로,0,0,0,50,0,0,0,0,145.8156631,20230519,0.18039051105154638
2011327,20231106,10,4050015900,10078901.0,56.0,456801,4050008100,4050007800,3,106,1139,도령로,0,0,0,50,0,0,0,0,137.742338,20230519,0.1475810764285714
12239584,20231106,145,4050016000,10078901.0,52.0,306133,4050007800,4050008100,3,106,1139,도령로,0,0,0,50,0,0,0,0,138.2135609,20230519,0.15947718565384614
78384032,20231106,1350,4050016100,10078901.0,39.0,162685,4050007600,4050008200,3,107,-,신대로,0,0,0,50,0,0,0,0,119.8727358,20230519,0.18441959353846155
127487489,20231106,2250,4050016200,10078901.0,44.0,264337,4050008200,4050007600,3,107,-,신대로,0,0,0,50,0,0,0,0,119.8415466,20230519,0.16342029081818182
4738863,20231106,30,4050016300,10078901.0,42.5,317770,4050008300,4050008000,3,106,1131,중앙로,0,0,0,50,0,0,0,0,120.7771267,20230519,0.17050888475294115
27922967,20231106,435,4050016400,10078901.0,35.0,433579,4050008000,4050008300,3,106,1131,중앙로,0,0,0,50,0,0,0,0,120.7789055,20230519,0.20704955228571426
132261674,20231106,2345,4050016500,10078901.0,57.8,533243,4050008400,4050008100,3,106,1139,도령로,0,0,0,50,0,0,0,0,141.5852353,20230519,0.14697429269896195
2011334,20231106,10,4050016600,10078901.0,42.0,248705,4050008100,4050008400,3,106,1139,도령로,0,0,0,50,0,0,0,0,141.6010191,20230519,0.20228717014285716
130215598,20231106,2315,4050016701,10078901.0,62.0,248702,4050007901,4050007900,2,106,1132,일주서로,0,0,0,60,0,0,0,0,278.4829263,20230519,0.26949960609677415
132943703,20231106,2350,4050016702,10078901.0,54.5,248703,4050008500,4050007901,2,106,1132,일주서로,0,0,0,60,0,0,0,0,302.4140715,20230519,0.3329329227522935
132943704,20231106,2350,4050016801,10078901.0,68.3,322483,4050007900,4050007901,2,106,1132,일주서로,0,0,0,60,0,0,0,0,278.1487648,20230519,0.24434737756954614
132943705,20231106,2350,4050016802,10078901.0,53.0,248953,4050007901,4050008500,2,106,1132,일주서로,0,0,0,60,0,0,0,0,295.3680396,20230519,0.334378912754717
27922974,20231106,435,4050016900,10078901.0,33.3,221005,4050008200,4050008700,3,107,-,신대로,0,0,0,50,0,0,0,0,192.9390494,20230519,0.3476379268468468
21104105,20231106,315,4050017000,10078901.0,50.0,322484,4050008700,4050008200,3,107,-,신대로,0,0,0,50,0,0,0,0,192.8800757,20230519,0.23145609083999996
130215604,20231106,2315,4050017100,10078901.0,47.3,248952,4050009500,4050008400,3,106,1139,도령로,0,0,0,50,0,0,0,0,241.6382613,20230519,0.3065178790274842
36105638,20231106,540,4050017200,10078901.0,43.3,248970,4050008400,4050009500,3,106,1139,도령로,0,0,0,50,0,0,0,0,244.0424281,20230519,0.3381650273903002
2011343,20231106,10,4050017300,10078901.0,40.0,422012,4050010300,4050008300,3,106,1131,중앙로,0,0,0,50,0,0,0,0,290.2988239,20230519,0.4354482358499999
2693227,20231106,15,4050017400,10078901.0,42.0,301833,4050008300,4050010300,3,106,1131,중앙로,0,0,0,50,0,0,0,0,290.3032109,20230519,0.4147188727142857
129533582,20231106,2305,4050017500,10078901.0,60.5,422015,4050008600,4050008500,2,106,1132,일주서로,0,0,0,60,0,0,0,0,187.2741144,20230519,0.18572639444628097
9512064,20231106,105,4050017600,10078901.0,57.0,422017,4050008500,4050008600,2,106,1132,일주서로,0,0,0,60,0,0,0,0,188.1988471,20230519,0.19810404957894737
